0,1.37607,9.18485e-18,1.07783,-1.57,-1.11022e-16,1.57159,7639.74
1,1.36326,0.0973343,1.07783,-1.57,-5.55112e-17,1.83339,7663.68
2,1.32569,0.188035,1.07783,-1.57,-1.66533e-16,2.09519,7958.9
3,1.26592,0.265922,1.07783,-1.57,-1.11022e-16,2.35699,8014.75
4,1.18804,0.325687,1.07783,-1.57,-2.77556e-16,2.61879,7851.18
5,1.09733,0.363257,1.07783,-1.57,-2.77556e-16,2.88059,7759.43
6,1,0.376071,1.07783,-1.57,-2.2199e-16,-3.1408,7532.03
7,0.902666,0.363257,1.07783,-1.57,-2.498e-16,-2.879,7551.98
8,0.811965,0.325687,1.07783,-1.57,-1.66533e-16,-2.6172,7819.27
9,0.734078,0.265922,1.07783,-1.57,-1.11022e-16,-2.3554,7843.21
10,0.674313,0.188035,1.07783,-1.57,-2.77556e-16,-2.0936,7675.65
11,0.636743,0.0973343,1.07783,-1.57,-1.11022e-16,-1.8318,7579.9
12,0.623929,3.68705e-17,1.07783,-1.57,-3.33067e-16,-1.57,7384.42
13,0.636743,-0.0973343,1.07783,-1.57,-2.77556e-16,-1.3082,7456.23
14,0.674313,-0.188035,1.07783,-1.57,-3.88578e-16,-1.0464,7787.35
15,0.734078,-0.265922,1.07783,-1.57,-1.11022e-16,-0.784602,7891.08
16,0.811965,-0.325687,1.07783,-1.57,-2.498e-16,-0.522802,7743.47
17,0.902666,-0.363257,1.07783,-1.57,-2.498e-16,-0.261003,7711.55
18,1,-0.376071,1.07783,-1.57,-2.22099e-16,0.000796327,7563.95
19,1.09733,-0.363257,1.07783,-1.57,-1.66533e-16,0.262596,7639.74
20,1.18804,-0.325687,1.07783,-1.57,-2.22045e-16,0.524395,7930.97
21,1.26592,-0.265922,1.07783,-1.57,-5.55112e-17,0.786194,8002.78
22,1.32569,-0.188035,1.07783,-1.57,1.11022e-16,1.04799,7871.13
23,1.36326,-0.0973343,1.07783,-1.57,-1.11022e-16,1.30979,7823.26
0,1.33658,0.336689,1.07775,-1.57,-1.11022e-16,2.35699,9087.91
1,1.26587,0.265866,0.977831,-1.57,-1.11022e-16,2.35699,8317.95
2,1.33669,0.195268,1.07783,-1.57,-1.11022e-16,2.35699,7855.17
3,1.19516,0.336577,1.07783,-1.57,-1.11022e-16,2.35699,7986.82
4,1.26598,0.265979,1.17783,-1.57,-1.11022e-16,2.35699,6813.93
5,1.19527,0.195155,1.07791,-1.57,-1.11022e-16,2.35699,7033.35
0,1.40723,0.407456,1.07767,-1.57,-1.11022e-16,2.35699,10141.1
1,1.33652,0.336633,0.977751,-1.57,-1.11022e-16,2.35699,9566.64
2,1.40734,0.266035,1.07775,-1.57,-1.11022e-16,2.35699,8940.3
3,1.26581,0.407344,1.07775,-1.57,-1.11022e-16,2.35699,9067.96
4,1.33663,0.336746,1.17775,-1.57,-1.11022e-16,2.35699,7687.62
5,1.26592,0.265922,1.07783,-1.57,-1.11022e-16,2.35699,8014.75
0,1.47789,0.478223,1.07759,-1.57,-1.11022e-16,2.35699,11086.6
1,1.40717,0.4074,0.977671,-1.57,-1.11022e-16,2.35699,10711.6
2,1.478,0.336802,1.07767,-1.57,-1.11022e-16,2.35699,9387.11
3,1.33646,0.47811,1.07767,-1.57,-1.11022e-16,2.35699,10033.4
4,1.40729,0.407512,1.17767,-1.57,-1.11022e-16,2.35699,8437.63
5,1.33658,0.336689,1.07775,-1.57,-1.11022e-16,2.35699,9087.91
0,1.54854,0.54899,1.07751,-1.57,-1.11022e-16,2.35699,10855.2
1,1.47783,0.478167,0.977592,-1.57,-1.11022e-16,2.35699,11792.7
2,1.54865,0.407569,1.07759,-1.57,-1.11022e-16,2.35699,9566.64
3,1.40712,0.548877,1.07759,-1.57,-1.11022e-16,2.35699,10296.7
4,1.47794,0.478279,1.17759,-1.57,-1.11022e-16,2.35699,8748.8
5,1.40723,0.407456,1.07767,-1.57,-1.11022e-16,2.35699,10141.1
0,1.54848,0.548934,0.977512,-1.57,-1.11022e-16,2.35699,11880.5
1,1.47777,0.47811,0.877592,-1.57,-1.11022e-16,2.35699,10990.9
2,1.5486,0.407512,0.977592,-1.57,-1.11022e-16,2.35699,10240.8
3,1.40706,0.548821,0.977592,-1.57,-1.11022e-16,2.35699,10998.8
4,1.47789,0.478223,1.07759,-1.57,-1.11022e-16,2.35699,11086.6
5,1.40717,0.4074,0.977671,-1.57,-1.11022e-16,2.35699,10711.6
0,1.61914,0.619701,0.977432,-1.57,-1.11022e-16,2.35699,10512.1
1,1.54843,0.548877,0.877512,-1.57,-1.11022e-16,2.35699,10923
2,1.61925,0.478279,0.977512,-1.57,-1.11022e-16,2.35699,10564
3,1.47772,0.619588,0.977512,-1.57,-1.11022e-16,2.35699,11649.1
4,1.54854,0.54899,1.07751,-1.57,-1.11022e-16,2.35699,10855.2
5,1.47783,0.478167,0.977592,-1.57,-1.11022e-16,2.35699,11792.7
*********************************************************************************
0,1.37607,9.18485e-18,1.07783,-1.57,-1.11022e-16,1.57159,730.064
1,1.36326,0.0973343,1.07783,-1.57,-5.55112e-17,1.83339,438.837
2,1.32569,0.188035,1.07783,-1.57,-1.66533e-16,2.09519,510.646
3,1.26592,0.265922,1.07783,-1.57,-1.11022e-16,2.35699,654.265
4,1.18804,0.325687,1.07783,-1.57,-2.77556e-16,2.61879,781.927
5,1.09733,0.363257,1.07783,-1.57,-2.77556e-16,2.88059,1061.19
6,1,0.376071,1.07783,-1.57,-2.2199e-16,-3.1408,1133
7,0.902666,0.363257,1.07783,-1.57,-2.498e-16,-2.879,1136.99
8,0.811965,0.325687,1.07783,-1.57,-1.66533e-16,-2.6172,1224.75
9,0.734078,0.265922,1.07783,-1.57,-1.11022e-16,-2.3554,1392.31
10,0.674313,0.188035,1.07783,-1.57,-2.77556e-16,-2.0936,1607.74
11,0.636743,0.0973343,1.07783,-1.57,-1.11022e-16,-1.8318,1918.91
12,0.623929,3.68705e-17,1.07783,-1.57,-3.33067e-16,-1.57,2070.51
13,0.636743,-0.0973343,1.07783,-1.57,-2.77556e-16,-1.3082,2481.42
14,0.674313,-0.188035,1.07783,-1.57,-3.88578e-16,-1.0464,2900.31
15,0.734078,-0.265922,1.07783,-1.57,-1.11022e-16,-0.784602,2633.02
16,0.811965,-0.325687,1.07783,-1.57,-2.498e-16,-0.522802,2074.5
17,0.902666,-0.363257,1.07783,-1.57,-2.498e-16,-0.261003,1591.78
18,1,-0.376071,1.07783,-1.57,-2.22099e-16,0.000796327,1531.94
19,1.09733,-0.363257,1.07783,-1.57,-1.66533e-16,0.262596,1488.05
20,1.18804,-0.325687,1.07783,-1.57,-2.22045e-16,0.524395,1504.01
21,1.26592,-0.265922,1.07783,-1.57,-5.55112e-17,0.786194,1308.53
22,1.32569,-0.188035,1.07783,-1.57,1.11022e-16,1.04799,1160.92
23,1.36326,-0.0973343,1.07783,-1.57,-1.11022e-16,1.30979,957.461
0,0.58775,-0.238104,1.07775,-1.57,-3.88578e-16,-1.0464,3430.9
1,0.674382,-0.187996,0.977831,-1.57,-3.88578e-16,-1.0464,2641
2,0.624244,-0.101473,1.07783,-1.57,-3.88578e-16,-1.0464,1994.71
3,0.724382,-0.274598,1.07783,-1.57,-3.88578e-16,-1.0464,2054.55
4,0.674244,-0.188075,1.17783,-1.57,-3.88578e-16,-1.0464,2545.25
5,0.760876,-0.137966,1.07791,-1.57,-3.88578e-16,-1.0464,1591.78
0,0.501188,-0.288173,1.07767,-1.57,-3.88578e-16,-1.0464,4101.13
1,0.587819,-0.238064,0.977751,-1.57,-3.88578e-16,-1.0464,3387.02
